# proteinId	labelId
ENSMODP00000018694	macro-synteny
ENSLOCP00000000620	phylogeny
ENSLOCP00000000620	macro-synteny
ENSORLP00000002924	phylogeny
ENSORLP00000002924	macro-synteny
ENSGACP00000004355	phylogeny
ENSGACP00000004355	macro-synteny
ENSTNIP00000005573	phylogeny
ENSTNIP00000005573	macro-synteny
ENSDARP00000107719	phylogeny
ENSDARP00000107719	macro-synteny
ENSGALP00010037744	phylogeny
ENSGALP00010037744	macro-synteny
ENSMGAP00000006112	phylogeny
ENSMGAP00000006112	macro-synteny
ENSTGUP00000038483	phylogeny
ENSTGUP00000038483	macro-synteny
ENSMODP00000029187	phylogeny
ENSMODP00000029187	macro-synteny
ENSCAFP00845025921	phylogeny
ENSCAFP00845025921	macro-synteny
ENSP00000480998	phylogeny
ENSP00000480998	macro-synteny
ENSMUSP00000104506	phylogeny
ENSMUSP00000104506	macro-synteny
ENSORLP00000012222	phylogeny
ENSORLP00000012222	macro-synteny
ENSTNIP00000021038	phylogeny
ENSTNIP00000021038	macro-synteny
ENSLOCP00000022463	phylogeny
ENSLOCP00000022463	macro-synteny
ENSDARP00000054735	phylogeny
ENSDARP00000054735	macro-synteny
ENSCAFP00845041717	phylogeny
ENSCAFP00845041717	macro-synteny
ENSMUSP00000026120	phylogeny
ENSMUSP00000026120	macro-synteny
ENSMODP00000010223	phylogeny
ENSMODP00000010223	macro-synteny
ENSTGUP00000025742	phylogeny
ENSTGUP00000025742	macro-synteny
ENSORLP00000010820	phylogeny
ENSORLP00000010820	macro-synteny
ENSGACP00000003918	phylogeny
ENSGACP00000003918	macro-synteny
ENSTNIP00000015672	phylogeny
ENSTNIP00000015672	macro-synteny
ENSDARP00000113648	phylogeny
ENSDARP00000113648	macro-synteny
ENSLOCP00000021918	phylogeny
ENSLOCP00000021918	macro-synteny
ENSCMIP00000046397	phylogeny
ENSCMIP00000046397	macro-synteny
ENSACAP00000029359	phylogeny
ENSACAP00000029359	macro-synteny
ENSP00000318799	phylogeny
ENSP00000318799	macro-synteny
ENSGALP00010005617	phylogeny
ENSGALP00010005617	macro-synteny
ENSMGAP00000031445	phylogeny
ENSMGAP00000031445	macro-synteny
ENSTGUP00000011463	phylogeny
ENSTGUP00000011463	macro-synteny
ENSACAP00000005063	phylogeny
ENSACAP00000005063	macro-synteny
ENSCAFP00845000811	phylogeny
ENSCAFP00845000811	macro-synteny
ENSP00000490491	phylogeny
ENSP00000490491	macro-synteny
ENSMUSP00000156119	phylogeny
ENSMUSP00000156119	macro-synteny
ENSMODP00000046744	phylogeny
ENSMODP00000046744	macro-synteny
ENSLOCP00000020822	phylogeny
ENSLOCP00000020822	macro-synteny
ENSORLP00000032441	phylogeny
ENSORLP00000032441	macro-synteny
ENSTNIP00000020625	phylogeny
ENSTNIP00000020625	macro-synteny
ENSGACP00000008925	phylogeny
ENSGACP00000008925	macro-synteny
ENSDARP00000139784	phylogeny
ENSDARP00000139784	macro-synteny
ENSCMIP00000012826	phylogeny
ENSCMIP00000012826	macro-synteny
ENSGALP00010020238	phylogeny
ENSGALP00010020238	macro-synteny
ENSMGAP00000009871	phylogeny
ENSMGAP00000009871	macro-synteny
ENSTGUP00000001022	phylogeny
ENSTGUP00000001022	macro-synteny
ENSACAP00000016351	phylogeny
ENSACAP00000016351	macro-synteny
ENSCAFP00845016201	phylogeny
ENSCAFP00845016201	macro-synteny
ENSP00000320485	phylogeny
ENSP00000320485	macro-synteny
ENSMUSP00000122354	phylogeny
ENSMUSP00000122354	macro-synteny
ENSMODP00000017981	phylogeny
ENSMODP00000017981	macro-synteny
ENSORLP00000043266	phylogeny
ENSORLP00000043266	macro-synteny
ENSTNIP00000008339	phylogeny
ENSTNIP00000008339	macro-synteny
ENSGACP00000010121	phylogeny
ENSGACP00000010121	macro-synteny
ENSDARP00000137640	phylogeny
ENSDARP00000137640	macro-synteny
ENSDARP00000134422	phylogeny
ENSDARP00000134422	macro-synteny
ENSORLP00000005534	phylogeny
ENSORLP00000005534	macro-synteny
ENSTNIP00000012537	phylogeny
ENSTNIP00000012537	macro-synteny
ENSGACP00000009597	phylogeny
ENSGACP00000009597	macro-synteny
ENSLOCP00000004543	phylogeny
ENSLOCP00000004543	macro-synteny
ENSCMIP00000045506	phylogeny
ENSCMIP00000045506	macro-synteny
ENSGALP00010006699	phylogeny
ENSGALP00010006699	macro-synteny
ENSMGAP00000010274	phylogeny
ENSMGAP00000010274	macro-synteny
ENSTGUP00000031046	phylogeny
ENSTGUP00000031046	macro-synteny
ENSACAP00000007806	phylogeny
ENSACAP00000007806	macro-synteny
ENSCAFP00845022802	phylogeny
ENSCAFP00845022802	macro-synteny
ENSP00000412060	phylogeny
ENSP00000412060	macro-synteny
ENSMUSP00000049003	phylogeny
ENSMUSP00000049003	macro-synteny
ENSMODP00000035476	phylogeny
ENSMODP00000035476	macro-synteny
ENSCMIP00000038471	phylogeny
ENSCMIP00000038471	macro-synteny
ENSORLP00000035987	phylogeny
ENSORLP00000035987	macro-synteny
ENSGACP00000022878	phylogeny
ENSGACP00000022878	macro-synteny
ENSTNIP00000011307	phylogeny
ENSTNIP00000011307	macro-synteny
ENSDARP00000122959	phylogeny
ENSDARP00000122959	macro-synteny
ENSLOCP00000002263	phylogeny
ENSLOCP00000002263	macro-synteny
ENSGALP00010003952	phylogeny
ENSGALP00010003952	macro-synteny
ENSMGAP00000026667	phylogeny
ENSMGAP00000026667	macro-synteny
ENSMGAP00000032091	phylogeny
ENSMGAP00000032091	macro-synteny
ENSTGUP00000013472	phylogeny
ENSTGUP00000013472	macro-synteny
ENSACAP00000000284	phylogeny
ENSACAP00000000284	macro-synteny
ENSMODP00000013995	phylogeny
ENSMODP00000013995	macro-synteny
ENSCAFP00845039106	phylogeny
ENSCAFP00845039106	macro-synteny
ENSP00000370896	phylogeny
ENSP00000370896	macro-synteny
ENSMUSP00000124348	phylogeny
ENSMUSP00000124348	macro-synteny
ENSORLP00000014564	phylogeny
ENSORLP00000014564	macro-synteny
ENSGACP00000021488	phylogeny
ENSGACP00000021488	macro-synteny
ENSTNIP00000008159	phylogeny
ENSTNIP00000008159	macro-synteny
ENSDARP00000115127	phylogeny
ENSDARP00000115127	macro-synteny
ENSDARP00000151726	phylogeny
ENSDARP00000151726	macro-synteny
ENSLOCP00000020595	phylogeny
ENSLOCP00000020595	macro-synteny
ENSCMIP00000022866	phylogeny
ENSCMIP00000022866	macro-synteny
ENSGALP00010001915	phylogeny
ENSGALP00010001915	macro-synteny
ENSMGAP00000009162	phylogeny
ENSMGAP00000009162	macro-synteny
ENSTGUP00000018322	phylogeny
ENSTGUP00000018322	macro-synteny
ENSCAFP00845010829	phylogeny
ENSCAFP00845010829	macro-synteny
ENSP00000354947	phylogeny
ENSP00000354947	macro-synteny
ENSMUSP00000015877	phylogeny
ENSMUSP00000015877	macro-synteny
ENSMODP00000056737	phylogeny
ENSMODP00000056737	macro-synteny
ENSORLP00000045522	phylogeny
ENSORLP00000045522	macro-synteny
ENSGACP00000012097	phylogeny
ENSGACP00000012097	macro-synteny
ENSTNIP00000019149	phylogeny
ENSTNIP00000019149	macro-synteny
ENSLOCP00000019198	phylogeny
ENSLOCP00000019198	macro-synteny
ENSCMIP00000022314	phylogeny
ENSCMIP00000022314	macro-synteny
ENSCMIP00000031424	phylogeny
ENSCMIP00000031424	macro-synteny
ENSGALP00010040768	phylogeny
ENSGALP00010040768	macro-synteny
ENSTGUP00000017817	phylogeny
ENSTGUP00000017817	macro-synteny
ENSMGAP00000009166	phylogeny
ENSMGAP00000009166	macro-synteny
ENSACAP00000017661	phylogeny
ENSACAP00000017661	macro-synteny
ENSCAFP00845009308	phylogeny
ENSCAFP00845009308	macro-synteny
ENSP00000263168	phylogeny
ENSP00000263168	macro-synteny
ENSMUSP00000102381	phylogeny
ENSMUSP00000102381	macro-synteny
ENSMODP00000042768	phylogeny
ENSMODP00000042768	macro-synteny
ENSORLP00000011189	phylogeny
ENSORLP00000011189	macro-synteny
ENSGACP00000013452	phylogeny
ENSGACP00000013452	macro-synteny
ENSDARP00000072971	phylogeny
ENSDARP00000072971	macro-synteny
ENSDARP00000153277	phylogeny
ENSDARP00000153277	macro-synteny
ENSDARP00000146844	phylogeny
ENSDARP00000146844	macro-synteny
ENSDARP00000046972	phylogeny
ENSDARP00000046972	macro-synteny
ENSLOCP00000012635	phylogeny
ENSLOCP00000012635	macro-synteny
ENSGACP00000007218	phylogeny
ENSGACP00000007218	macro-synteny
ENSGALP00010038608	phylogeny
ENSGALP00010038608	macro-synteny
ENSMGAP00000011651	phylogeny
ENSMGAP00000011651	macro-synteny
ENSTGUP00000024127	phylogeny
ENSTGUP00000024127	macro-synteny
ENSCAFP00845025435	phylogeny
ENSCAFP00845025435	macro-synteny
ENSP00000199280	phylogeny
ENSP00000199280	macro-synteny
ENSMUSP00000023752	phylogeny
ENSMUSP00000023752	macro-synteny
ENSACAP00000008275	phylogeny
ENSACAP00000008275	macro-synteny
ENSGALP00010038651	phylogeny
ENSGALP00010038651	macro-synteny
ENSMGAP00000011096	phylogeny
ENSMGAP00000011096	macro-synteny
ENSTGUP00000034702	phylogeny
ENSTGUP00000034702	macro-synteny
ENSCAFP00845025257	phylogeny
ENSCAFP00845025257	macro-synteny
ENSP00000293599	phylogeny
ENSP00000293599	macro-synteny
ENSMUSP00000127611	phylogeny
ENSMUSP00000127611	macro-synteny
ENSMODP00000000292	phylogeny
ENSMODP00000000292	macro-synteny
ENSACAP00000008294	phylogeny
ENSACAP00000008294	macro-synteny
ENSACAP00000018777	phylogeny
ENSACAP00000018777	macro-synteny
ENSACAP00000016688	phylogeny
ENSACAP00000016688	macro-synteny
ENSCAFP00845025379	phylogeny
ENSCAFP00845025379	macro-synteny
ENSP00000320247	phylogeny
ENSP00000320247	macro-synteny
ENSMUSP00000023754	phylogeny
ENSMUSP00000023754	macro-synteny
ENSACAP00000024071	phylogeny
ENSACAP00000024071	macro-synteny
ENSGALP00010037800	phylogeny
ENSGALP00010037800	macro-synteny
ENSTGUP00000014885	phylogeny
ENSTGUP00000014885	macro-synteny
ENSTGUP00000030373	phylogeny
ENSTGUP00000030373	macro-synteny
ENSCMIP00000007018	phylogeny
ENSCMIP00000007018	macro-synteny
ENSACAP00000016272	phylogeny
ENSACAP00000016272	macro-synteny
ENSCAFP00845011311	phylogeny
ENSCAFP00845011311	macro-synteny
ENSP00000498622	phylogeny
ENSP00000498622	macro-synteny
ENSMUSP00000026455	phylogeny
ENSMUSP00000026455	macro-synteny
ENSMODP00000026443	phylogeny
ENSMODP00000026443	macro-synteny
ENSACAP00000023015	phylogeny
ENSACAP00000023015	macro-synteny
ENSCMIP00000030359	phylogeny
ENSCMIP00000030359	macro-synteny
ENSORLP00000015228	phylogeny
ENSORLP00000015228	macro-synteny
ENSDARP00000005361	phylogeny
ENSDARP00000005361	macro-synteny
ENSGACP00000020086	phylogeny
ENSGACP00000020086	macro-synteny
ENSTNIP00000015570	phylogeny
ENSTNIP00000015570	macro-synteny
ENSORLP00000025045	phylogeny
ENSORLP00000025045	macro-synteny
ENSDARP00000054237	phylogeny
ENSDARP00000054237	macro-synteny
ENSDARP00000145662	phylogeny
ENSDARP00000145662	macro-synteny
ENSTNIP00000018156	phylogeny
ENSTNIP00000018156	macro-synteny
ENSTNIP00000004891	phylogeny
ENSTNIP00000004891	macro-synteny
ENSGACP00000011234	phylogeny
ENSGACP00000011234	macro-synteny
ENSLOCP00000008093	phylogeny
ENSLOCP00000008093	macro-synteny
ENSGALP00010040549	phylogeny
ENSGALP00010040549	macro-synteny
ENSMGAP00000001252	phylogeny
ENSMGAP00000001252	macro-synteny
ENSCAFP00845028463	phylogeny
ENSCAFP00845028463	macro-synteny
ENSP00000311165	phylogeny
ENSP00000311165	macro-synteny
ENSMUSP00000004774	phylogeny
ENSMUSP00000004774	macro-synteny
ENSMODP00000026101	phylogeny
ENSMODP00000026101	macro-synteny
ENSACAP00000005702	phylogeny
ENSACAP00000005702	macro-synteny
ENSTGUP00000033482	phylogeny
ENSTGUP00000033482	macro-synteny
ENSORLP00000022052	phylogeny
ENSORLP00000022052	macro-synteny
ENSTNIP00000011311	phylogeny
ENSTNIP00000011311	macro-synteny
ENSGACP00000022980	phylogeny
ENSGACP00000022980	macro-synteny
ENSLOCP00000011640	phylogeny
ENSLOCP00000011640	macro-synteny
ENSDARP00000036702	phylogeny
ENSDARP00000036702	macro-synteny
ENSDARP00000110131	phylogeny
ENSDARP00000110131	macro-synteny
ENSTNIP00000001573	phylogeny
ENSTNIP00000001573	macro-synteny
ENSGACP00000022968	phylogeny
ENSGACP00000022968	macro-synteny
ENSCMIP00000021045	phylogeny
ENSCMIP00000021045	macro-synteny
ENSGALP00010007825	phylogeny
ENSGALP00010007825	macro-synteny
ENSMGAP00000032760	phylogeny
ENSMGAP00000032760	macro-synteny
ENSTGUP00000020655	phylogeny
ENSTGUP00000020655	macro-synteny
ENSCAFP00845017317	phylogeny
ENSCAFP00845017317	macro-synteny
ENSMUSP00000159185	phylogeny
ENSMUSP00000159185	macro-synteny
ENSP00000372654	phylogeny
ENSP00000372654	macro-synteny
ENSMODP00000026878	phylogeny
ENSMODP00000026878	macro-synteny
ENSACAP00000002099	phylogeny
ENSACAP00000002099	macro-synteny
ENSCMIP00000007161	phylogeny
ENSCMIP00000007161	macro-synteny
ENSLOCP00000007619	phylogeny
ENSLOCP00000007619	macro-synteny
ENSORLP00000021288	phylogeny
ENSORLP00000021288	macro-synteny
ENSGACP00000017433	phylogeny
ENSGACP00000017433	macro-synteny
ENSTNIP00000018275	phylogeny
ENSTNIP00000018275	macro-synteny
ENSDARP00000021578	phylogeny
ENSDARP00000021578	macro-synteny
ENSGALP00010031140	phylogeny
ENSGALP00010031140	macro-synteny
ENSMGAP00000033441	phylogeny
ENSMGAP00000033441	macro-synteny
ENSTGUP00000032943	phylogeny
ENSTGUP00000032943	macro-synteny
ENSACAP00000001002	phylogeny
ENSACAP00000001002	macro-synteny
ENSCAFP00845007840	phylogeny
ENSCAFP00845007840	macro-synteny
ENSP00000403313	phylogeny
ENSP00000403313	macro-synteny
ENSMUSP00000116577	phylogeny
ENSMUSP00000116577	macro-synteny
ENSMODP00000037021	phylogeny
ENSMODP00000037021	macro-synteny
ENSLOCP00000006402	phylogeny
ENSLOCP00000006402	macro-synteny
ENSDARP00000057524	phylogeny
ENSDARP00000057524	macro-synteny
ENSORLP00000008561	phylogeny
ENSORLP00000008561	macro-synteny
ENSGACP00000011344	phylogeny
ENSGACP00000011344	macro-synteny
ENSTNIP00000011486	phylogeny
ENSTNIP00000011486	macro-synteny
ENSDARP00000127467	phylogeny
ENSDARP00000127467	macro-synteny
ENSORLP00000011537	phylogeny
ENSORLP00000011537	macro-synteny
ENSGACP00000003121	phylogeny
ENSGACP00000003121	macro-synteny
ENSCMIP00000005322	phylogeny
ENSCMIP00000005322	macro-synteny
ENSGALP00010007200	phylogeny
ENSGALP00010007200	macro-synteny
ENSMGAP00000011759	phylogeny
ENSMGAP00000011759	macro-synteny
ENSTGUP00000037309	phylogeny
ENSTGUP00000037309	macro-synteny
ENSCAFP00845035008	phylogeny
ENSCAFP00845035008	macro-synteny
ENSP00000404381	phylogeny
ENSP00000404381	macro-synteny
ENSMUSP00000087641	phylogeny
ENSMUSP00000087641	macro-synteny
ENSMODP00000025880	phylogeny
ENSMODP00000025880	macro-synteny
ENSACAP00000012241	phylogeny
ENSACAP00000012241	macro-synteny
ENSORLP00000034902	phylogeny
ENSORLP00000034902	macro-synteny
ENSTNIP00000021184	phylogeny
ENSTNIP00000021184	macro-synteny
ENSGACP00000023040	phylogeny
ENSGACP00000023040	macro-synteny
ENSDARP00000131904	phylogeny
ENSDARP00000131904	macro-synteny
ENSLOCP00000015051	phylogeny
ENSLOCP00000015051	macro-synteny
ENSCMIP00000038966	phylogeny
ENSCMIP00000038966	macro-synteny
ENSGALP00010041679	phylogeny
ENSGALP00010041679	macro-synteny
ENSMGAP00000020678	phylogeny
ENSMGAP00000020678	macro-synteny
ENSTGUP00000031239	phylogeny
ENSTGUP00000031239	macro-synteny
ENSORLP00000014178	phylogeny
ENSORLP00000014178	macro-synteny
ENSGACP00000021426	phylogeny
ENSGACP00000021426	macro-synteny
ENSTNIP00000020855	phylogeny
ENSTNIP00000020855	macro-synteny
ENSDARP00000113968	phylogeny
ENSDARP00000113968	macro-synteny
ENSLOCP00000001900	phylogeny
ENSLOCP00000001900	macro-synteny
ENSCMIP00000006754	phylogeny
ENSCMIP00000006754	macro-synteny
ENSMODP00000006402	phylogeny
ENSMODP00000006402	macro-synteny
ENSCAFP00845017735	phylogeny
ENSCAFP00845017735	macro-synteny
ENSP00000467287	phylogeny
ENSP00000467287	macro-synteny
ENSMUSP00000020365	phylogeny
ENSMUSP00000020365	macro-synteny
ENSCAFP00845023010	phylogeny
ENSCAFP00845023010	macro-synteny
ENSP00000349699	phylogeny
ENSP00000349699	macro-synteny
ENSMUSP00000108666	phylogeny
ENSMUSP00000108666	macro-synteny
ENSCAFP00845030994	phylogeny
ENSCAFP00845030994	macro-synteny
ENSCAFP00845031214	phylogeny
ENSCAFP00845031214	macro-synteny
ENSCAFP00845031504	phylogeny
ENSCAFP00845031504	macro-synteny
ENSP00000498408	phylogeny
ENSP00000498408	macro-synteny
ENSMUSP00000085806	phylogeny
ENSMUSP00000085806	macro-synteny
ENSMUSP00000079200	phylogeny
ENSMUSP00000079200	macro-synteny
ENSMUSP00000109754	phylogeny
ENSMUSP00000109754	macro-synteny
ENSMUSP00000109751	phylogeny
ENSMUSP00000109751	macro-synteny
ENSDARP00000113470	phylogeny
ENSDARP00000113470	macro-synteny
ENSGALP00010037373	phylogeny
ENSGALP00010037373	macro-synteny
ENSMGAP00000005303	phylogeny
ENSMGAP00000005303	macro-synteny
ENSCMIP00000002682	phylogeny
ENSCMIP00000002682	macro-synteny
ENSTNIP00000009841	phylogeny
ENSTNIP00000009841	macro-synteny
ENSGACP00000008224	phylogeny
ENSGACP00000008224	macro-synteny
ENSORLP00000039239	phylogeny
ENSORLP00000039239	macro-synteny
ENSDARP00000044986	phylogeny
ENSDARP00000044986	macro-synteny
ENSDARP00000144994	phylogeny
ENSDARP00000144994	macro-synteny
ENSLOCP00000012330	phylogeny
ENSLOCP00000012330	macro-synteny
ENSP00000356256	phylogeny
ENSP00000356256	macro-synteny
ENSMUSP00000079883	phylogeny
ENSMUSP00000079883	macro-synteny
ENSCAFP00845022973	phylogeny
ENSCAFP00845022973	macro-synteny
ENSMODP00000000614	phylogeny
ENSMODP00000000614	macro-synteny
ENSACAP00000004882	phylogeny
ENSACAP00000004882	macro-synteny
ENSTGUP00000022929	phylogeny
ENSTGUP00000022929	macro-synteny
ENSACAP00000028390	phylogeny
ENSACAP00000028390	macro-synteny
ENSP00000512416	phylogeny
ENSP00000512416	macro-synteny
ENSMUSP00000033498	phylogeny
ENSMUSP00000033498	macro-synteny
ENSMODP00000012611	phylogeny
ENSMODP00000012611	macro-synteny
ENSORLP00000007284	phylogeny
ENSORLP00000007284	macro-synteny
ENSGACP00000016035	phylogeny
ENSGACP00000016035	macro-synteny
ENSTNIP00000015469	phylogeny
ENSTNIP00000015469	macro-synteny
ENSLOCP00000018191	phylogeny
ENSLOCP00000018191	macro-synteny
ENSDARP00000078852	phylogeny
ENSDARP00000078852	macro-synteny
ENSGALP00010024849	phylogeny
ENSGALP00010024849	macro-synteny
ENSMGAP00000002454	phylogeny
ENSMGAP00000002454	macro-synteny
ENSTGUP00000029751	phylogeny
ENSTGUP00000029751	macro-synteny
ENSCAFP00845015937	phylogeny
ENSCAFP00845015937	macro-synteny
ENSP00000482228	phylogeny
ENSP00000482228	macro-synteny
ENSMUSP00000066546	phylogeny
ENSMUSP00000066546	macro-synteny
ENSMODP00000013272	phylogeny
ENSMODP00000013272	macro-synteny
ENSORLP00000010300	phylogeny
ENSORLP00000010300	macro-synteny
ENSGACP00000012604	phylogeny
ENSGACP00000012604	macro-synteny
ENSTNIP00000018994	phylogeny
ENSTNIP00000018994	macro-synteny
ENSDARP00000120643	phylogeny
ENSDARP00000120643	macro-synteny
ENSLOCP00000018585	phylogeny
ENSLOCP00000018585	macro-synteny
ENSGALP00010002212	phylogeny
ENSGALP00010002212	macro-synteny
ENSCAFP00845030544	phylogeny
ENSCAFP00845030544	macro-synteny
ENSP00000357986	phylogeny
ENSP00000357986	macro-synteny
ENSMUSP00000074675	phylogeny
ENSMUSP00000074675	macro-synteny
ENSMODP00000048910	phylogeny
ENSMODP00000048910	macro-synteny
ENSACAP00000037009	phylogeny
ENSACAP00000037009	macro-synteny
ENSTGUP00000029959	phylogeny
ENSTGUP00000029959	macro-synteny
ENSMGAP00000012084	phylogeny
ENSMGAP00000012084	macro-synteny
ENSORLP00000031052	phylogeny
ENSORLP00000031052	macro-synteny
ENSTNIP00000005466	phylogeny
ENSTNIP00000005466	macro-synteny
ENSGACP00000015929	phylogeny
ENSGACP00000015929	macro-synteny
ENSDARP00000114872	phylogeny
ENSDARP00000114872	macro-synteny
ENSDARP00000157300	phylogeny
ENSDARP00000157300	macro-synteny
ENSDARP00000133411	phylogeny
ENSDARP00000133411	macro-synteny
ENSDARP00000144995	phylogeny
ENSDARP00000144995	macro-synteny
ENSORLP00000037891	phylogeny
ENSORLP00000037891	macro-synteny
ENSTNIP00000020137	phylogeny
ENSTNIP00000020137	macro-synteny
ENSGACP00000013668	phylogeny
ENSGACP00000013668	macro-synteny
ENSLOCP00000010094	phylogeny
ENSLOCP00000010094	macro-synteny
ENSCMIP00000015468	phylogeny
ENSCMIP00000015468	macro-synteny
ENSGALP00010032817	phylogeny
ENSGALP00010032817	macro-synteny
ENSMGAP00000025252	phylogeny
ENSMGAP00000025252	macro-synteny
ENSACAP00000008638	phylogeny
ENSACAP00000008638	macro-synteny
ENSCAFP00845013581	phylogeny
ENSCAFP00845013581	macro-synteny
ENSP00000486595	phylogeny
ENSP00000486595	macro-synteny
ENSP00000287239	phylogeny
ENSP00000287239	macro-synteny
ENSMUSP00000159058	phylogeny
ENSMUSP00000159058	macro-synteny
ENSMODP00000059239	phylogeny
ENSMODP00000059239	macro-synteny
ENSLOCP00000005426	phylogeny
ENSLOCP00000005426	macro-synteny
ENSORLP00000043222	phylogeny
ENSORLP00000043222	macro-synteny
ENSGACP00000002833	phylogeny
ENSGACP00000002833	macro-synteny
ENSTNIP00000006152	phylogeny
ENSTNIP00000006152	macro-synteny
ENSDARP00000114005	phylogeny
ENSDARP00000114005	macro-synteny
ENSCMIP00000020256	phylogeny
ENSCMIP00000020256	macro-synteny
ENSGALP00010025706	phylogeny
ENSGALP00010025706	macro-synteny
ENSMGAP00000002954	phylogeny
ENSMGAP00000002954	macro-synteny
ENSTGUP00000005580	phylogeny
ENSTGUP00000005580	macro-synteny
ENSACAP00000012299	phylogeny
ENSACAP00000012299	macro-synteny
ENSCAFP00845009452	phylogeny
ENSCAFP00845009452	macro-synteny
ENSP00000265713	phylogeny
ENSP00000265713	macro-synteny
ENSMUSP00000159155	phylogeny
ENSMUSP00000159155	macro-synteny
ENSMODP00000017666	phylogeny
ENSMODP00000017666	macro-synteny
ENSORLP00000019177	phylogeny
ENSORLP00000019177	macro-synteny
ENSTNIP00000019882	phylogeny
ENSTNIP00000019882	macro-synteny
ENSGACP00000017301	phylogeny
ENSGACP00000017301	macro-synteny
ENSDARP00000014581	phylogeny
ENSDARP00000014581	macro-synteny
ENSLOCP00000019211	phylogeny
ENSLOCP00000019211	macro-synteny
ENSCMIP00000013285	phylogeny
ENSCMIP00000013285	macro-synteny
ENSGALP00010041233	phylogeny
ENSGALP00010041233	macro-synteny
ENSMGAP00000000980	phylogeny
ENSMGAP00000000980	macro-synteny
ENSTGUP00000001041	phylogeny
ENSTGUP00000001041	macro-synteny
ENSCAFP00845010006	phylogeny
ENSCAFP00845010006	macro-synteny
ENSP00000390941	phylogeny
ENSP00000390941	macro-synteny
ENSMUSP00000036721	phylogeny
